,0,1,2,3
202110010612,ワイド,11 - 13br11 - 14br13 - 14,"2,750br1,550br3,190",36br20br43
202110010612,馬単,11 → 13,20400,82
202110010612,三連複,11 - 13 - 14,29800,107
202110010612,三連単,11 → 13 → 14,212930,747
202205010301,単勝,6,240,1
202205010301,複勝,6br12br11,140br160br350,1br2br6
202205010301,枠連,3 - 6,560,1
202205010301,馬連,6 - 12,780,2
202205010301,ワイド,6 - 12br6 - 11br11 - 12,"340br820br1,250",1br8br13
202205010301,馬単,6 → 12,1190,1
202205010301,三連複,6 - 11 - 12,3310,6
202205010301,三連単,6 → 12 → 11,11840,19
202205010302,単勝,15,3360,9
202205010302,複勝,15br11br4,"1,600br1,220br1,220",10br8br9
202205010302,枠連,6 - 8,3220,12
202205010302,馬連,11 - 15,31340,45
202205010302,ワイド,11 - 15br4 - 15br4 - 11,"6,960br7,750br5,330",47br48br41
202205010302,馬単,15 → 11,72040,94
202205010302,三連複,4 - 11 - 15,153930,165
202205010302,三連単,15 → 11 → 4,1388950,1053
202205010303,単勝,4,1720,7
202205010303,複勝,4br1br2,320br150br160,6br1br2
202205010303,枠連,1 - 2,1530,7
202205010303,馬連,1 - 4,2170,9
202205010303,ワイド,1 - 4br2 - 4br1 - 2,"770br1,630br290",9br20br1
202205010303,馬単,4 → 1,6430,23
202205010303,三連複,1 - 2 - 4,3470,10
202205010303,三連単,4 → 1 → 2,33610,107
202205010304,単勝,11,170,1
202205010304,複勝,11br4br15,"130br1,750br470",1br12br7
202205010304,枠連,2 - 6,710,3
202205010304,馬連,4 - 11,8570,21
202205010304,ワイド,4 - 11br11 - 15br4 - 15,"3,430br980br13,680",29br9br65
202205010304,馬単,11 → 4,11040,31
202205010304,三連複,4 - 11 - 15,42780,97
202205010304,三連単,11 → 4 → 15,155850,368
202205010305,単勝,12,170,1
202205010305,複勝,12br8br6,110br180br480,1br3br8
202205010305,枠連,5 - 7,540,2
202205010305,馬連,8 - 12,600,2
202205010305,ワイド,8 - 12br6 - 12br6 - 8,"330br1,050br1,850",2br12br21
202205010305,馬単,12 → 8,730,2
202205010305,三連複,6 - 8 - 12,4500,13
202205010305,三連単,12 → 8 → 6,9970,27
202205010306,単勝,16,370,2
202205010306,複勝,16br6br14,140br160br110,2br3br1
202205010306,枠連,3 - 8,1130,4
202205010306,馬連,6 - 16,1810,6
202205010306,ワイド,6 - 16br14 - 16br6 - 14,490br200br350,5br1br3
202205010306,馬単,16 → 6,2720,8
202205010306,三連複,6 - 14 - 16,1100,2
202205010306,三連単,16 → 6 → 14,9100,20
202205010307,単勝,12,230,1
202205010307,複勝,12br4br7,150br510br330,1br8br6
202205010307,枠連,2 - 6,1070,3
202205010307,馬連,4 - 12,3680,13
202205010307,ワイド,4 - 12br7 - 12br4 - 7,"1,270br660br3,530",11br5br42
202205010307,馬単,12 → 4,5540,18
202205010307,三連複,4 - 7 - 12,11690,42
202205010307,三連単,12 → 4 → 7,49930,160
202205010308,単勝,14,430,1
202205010308,複勝,14br11br3,180br370br270,2br7br4
202205010308,枠連,6 - 7,1590,8
202205010308,馬連,11 - 14,2720,6
202205010308,ワイド,11 - 14br3 - 14br3 - 11,"940br650br1,780",6br3br25
202205010308,馬単,14 → 11,4640,10
202205010308,三連複,3 - 11 - 14,5890,8
202205010308,三連単,14 → 11 → 3,28060,27
202205010309,単勝,5,1050,3
202205010309,複勝,5br16br9,250br460br110,3br8br1
202205010309,枠連,3 - 8,4010,12
202205010309,馬連,5 - 16,13860,34
202205010309,ワイド,5 - 16br5 - 9br9 - 16,"3,130br490br1,030",33br2br7
202205010309,馬単,5 → 16,23570,54
202205010309,三連複,5 - 9 - 16,8780,25
202205010309,三連単,5 → 16 → 9,103260,286
202205010310,単勝,16,230,1
202205010310,複勝,16br9br8,130br220br160,1br4br2
202205010310,枠連,5 - 8,670,2
202205010310,馬連,9 - 16,1270,3
202205010310,ワイド,9 - 16br8 - 16br8 - 9,510br300br620,4br1br5
202205010310,馬単,16 → 9,1830,4
202205010310,三連複,8 - 9 - 16,1630,2
202205010310,三連単,16 → 9 → 8,6790,5
202205010311,単勝,2,370,2
202205010311,複勝,2br10br14,140br140br190,1br2br3
202205010311,枠連,2 - 6,590,1
202205010311,馬連,2 - 10,690,1
202205010311,ワイド,2 - 10br2 - 14br10 - 14,290br450br490,1br4br5
202205010311,馬単,2 → 10,1300,2
202205010311,三連複,2 - 10 - 14,1640,3
202205010311,三連単,2 → 10 → 14,6200,6
202205010312,単勝,4,540,3
202205010312,複勝,4br11br16,170br150br220,2br1br5
202205010312,枠連,2 - 6,560,1
202205010312,馬連,4 - 11,930,1
202205010312,ワイド,4 - 11br4 - 16br11 - 16,370br520br540,1br3br5
202205010312,馬単,4 → 11,2160,5
202205010312,三連複,4 - 11 - 16,1980,2
202205010312,三連単,4 → 11 → 16,11120,16
202207011101,単勝,12,400,3
202207011101,複勝,12br7br9,"390br1,060br1,050",3br6br5
202207011101,枠連,6 - 8,1690,6
202207011101,馬連,7 - 12,5640,16
202207011101,ワイド,7 - 12br9 - 12br7 - 9,"1,330br1,190br2,970",14br12br24
202207011101,馬単,12 → 7,9020,23
202207011101,三連複,7 - 9 - 12,22960,42
202207011101,三連単,12 → 7 → 9,93150,177
202207011102,単勝,1,380,2
202207011102,複勝,1br4br9,140br110br200,2br1br4
202207011102,枠連,1 - 2,330,1
202207011102,馬連,1 - 4,340,1
202207011102,ワイド,1 - 4br1 - 9br4 - 9,190br750br320,1br8br3
202207011102,馬単,1 → 4,720,2
202207011102,三連複,1 - 4 - 9,990,2
202207011102,三連単,1 → 4 → 9,4170,4
202207011103,単勝,10,390,3
202207011103,複勝,10br3br11,190br170br240,4br3br5
202207011103,枠連,3 - 7,540,1
202207011103,馬連,3 - 10,840,4
202207011103,ワイド,3 - 10br10 - 11br3 - 11,410br710br670,5br9br8
202207011103,馬単,10 → 3,1740,8
202207011103,三連複,3 - 10 - 11,3070,11
202207011103,三連単,10 → 3 → 11,12940,41
202207011104,単勝,7,2940,7
202207011104,複勝,7br9br4,400br120br210,7br1br4
202207011104,枠連,4 - 5,580,3
202207011104,馬連,7 - 9,1810,6
202207011104,ワイド,7 - 9br4 - 7br4 - 9,"690br1,800br380",7br21br3
202207011104,馬単,7 → 9,6770,20
202207011104,三連複,4 - 7 - 9,3850,11
202207011104,三連単,7 → 9 → 4,43010,123
202207011105,単勝,2,230,1
202207011105,複勝,2br9br5,120br140br140,1br3br2
202207011105,枠連,2 - 6,540,2
202207011105,馬連,2 - 9,930,2
202207011105,ワイド,2 - 9br2 - 5br5 - 9,340br200br470,2br1br5
202207011105,馬単,2 → 9,1470,3
202207011105,三連複,2 - 5 - 9,830,1
202207011105,三連単,2 → 9 → 5,4010,4
202207011106,単勝,2,330,1
202207011106,複勝,2br6br7,150br160br840,1br2br11
202207011106,枠連,1 - 3,560,1
202207011106,馬連,2 - 6,630,1
202207011106,ワイド,2 - 6br2 - 7br6 - 7,"320br2,310br2,340",1br25br27
202207011106,馬単,2 → 6,1150,1
202207011106,三連複,2 - 6 - 7,6100,17
202207011106,三連単,2 → 6 → 7,19020,49
202207011107,単勝,5,180,1
202207011107,複勝,5br11br6,110br190br160,1br4br3
202207011107,枠連,5 - 8,180,1
202207011107,馬連,5 - 11,700,3
202207011107,ワイド,5 - 11br5 - 6br6 - 11,260br250br640,3br2br9
202207011107,馬単,5 → 11,930,4
202207011107,三連複,5 - 6 - 11,1200,4
202207011107,三連単,5 → 11 → 6,3400,9
202207011108,単勝,12,850,3
202207011108,複勝,12br2br1,530br410br880,3br2br5
202207011108,枠連,2 - 8,1310,5
202207011108,馬連,2 - 12,1880,6
202207011108,ワイド,2 - 12br1 - 12br1 - 2,"500br1,040br820",5br12br9
202207011108,馬単,12 → 2,5350,15
202207011108,三連複,1 - 2 - 12,5050,16
202207011108,三連単,12 → 2 → 1,34360,91
202207011109,単勝,5,170,1
202207011109,複勝,5br3,110br130,1br2
202207011109,馬連,3 - 5,180,1
202207011109,ワイド,3 - 5br2 - 5br2 - 3,150br710br680,1br8br7
202207011109,馬単,5 → 3,280,1
202207011109,三連複,2 - 3 - 5,1140,4
202207011109,三連単,5 → 3 → 2,3040,10
202207011110,単勝,6,490,4
202207011110,複勝,6br2br9,160br160br120,4br3br1
202207011110,枠連,2 - 6,1410,5
202207011110,馬連,2 - 6,1120,4
202207011110,ワイド,2 - 6br6 - 9br2 - 9,370br310br330,4br2br3
202207011110,馬単,6 → 2,2160,8
202207011110,三連複,2 - 6 - 9,970,1
202207011110,三連単,6 → 2 → 9,7460,15
202207011111,単勝,7,420,2
202207011111,複勝,7br6br4,170br250br310,2br4br5
202207011111,枠連,3 - 4,1330,5
202207011111,馬連,6 - 7,1580,6
202207011111,ワイド,6 - 7br4 - 7br4 - 6,"550br790br1,330",5br8br11
202207011111,馬単,7 → 6,2470,7
202207011111,三連複,4 - 6 - 7,5110,10
202207011111,三連単,7 → 6 → 4,19740,42
202207011112,単勝,7,380,1
202207011112,複勝,7br16br2,"200br1,430br290",2br14br5
202207011112,枠連,4 - 8,880,2
202207011112,馬連,7 - 16,13940,47
202207011112,ワイド,7 - 16br2 - 7br2 - 16,"5,010br870br9,420",52br6br83
202207011112,馬単,7 → 16,20000,71
202207011112,三連複,2 - 7 - 16,47720,159
202207011112,三連単,7 → 16 → 2,187940,630
202210010701,単勝,10,690,4
202210010701,複勝,10br9br8,"340br2,540br300",6br11br4
202210010701,枠連,7 - 7,37770,30
202210010701,馬連,9 - 10,36230,44
202210010701,ワイド,9 - 10br8 - 10br8 - 9,"8,520br1,090br8,180",46br14br45
202210010701,馬単,10 → 9,40950,71
202210010701,三連複,8 - 9 - 10,58800,104
202210010701,三連単,10 → 9 → 8,293290,489
202210010702,単勝,7,390,2
202210010702,複勝,7br12br18,180br260br400,2br4br6
202210010702,枠連,4 - 6,1510,7
202210010702,馬連,7 - 12,1870,4
202210010702,ワイド,7 - 12br7 - 18br12 - 18,"720br1,400br1,470",4br14br15
202210010702,馬単,7 → 12,3060,6
202210010702,三連複,7 - 12 - 18,6720,13
202210010702,三連単,7 → 12 → 18,25000,41
202210010703,単勝,13,2540,6
202210010703,複勝,13br10br11,410br110br170,6br1br3
202210010703,枠連,6 - 8,300,1
202210010703,馬連,10 - 13,2430,8
202210010703,ワイド,10 - 13br11 - 13br10 - 11,"870br1,950br340",9br19br2
202210010703,馬単,13 → 10,8330,24
202210010703,三連複,10 - 11 - 13,4430,12
202210010703,三連単,13 → 10 → 11,42540,116
202210010704,単勝,4,820,4
202210010704,複勝,4br1br6,320br670br800,3br6br7
202210010704,枠連,1 - 4,7920,19
202210010704,馬連,1 - 4,5930,16
202210010704,ワイド,1 - 4br4 - 6br1 - 6,"1,560br1,750br3,280",16br17br25
202210010704,馬単,4 → 1,11440,30
202210010704,三連複,1 - 4 - 6,26470,50
202210010704,三連単,4 → 1 → 6,122610,226
202210010705,単勝,6,150,1
202210010705,複勝,6br2br5,110br550br140,1br7br2
202210010705,馬連,2 - 6,3640,12
202210010705,ワイド,2 - 6br5 - 6br2 - 5,"1,130br180br1,340",13br1br15
202210010705,馬単,6 → 2,4720,16
202210010705,三連複,2 - 5 - 6,3370,10
202210010705,三連単,6 → 2 → 5,16980,58
202210010706,単勝,3,750,4
202210010706,複勝,3br4br12,250br650br160,5br8br1
202210010706,枠連,3 - 3,14910,25
202210010706,馬連,3 - 4,11950,28
202210010706,ワイド,3 - 4br3 - 12br4 - 12,"4,280br630br2,030",38br8br18
202210010706,馬単,3 → 4,21630,50
202210010706,三連複,3 - 4 - 12,12940,36
202210010706,三連単,3 → 4 → 12,81960,226
202210010707,単勝,1,510,3
202210010707,複勝,1br4br12,180br340br170,4br7br1
202210010707,枠連,1 - 4,2410,12
202210010707,馬連,1 - 4,2400,13
202210010707,ワイド,1 - 4br1 - 12br4 - 12,"820br490br1,490",12br4br20
202210010707,馬単,1 → 4,4020,19
202210010707,三連複,1 - 4 - 12,6490,26
202210010707,三連単,1 → 4 → 12,46240,176
202210010708,単勝,2,590,3
202210010708,複勝,2br7br5,250br230br250,3br2br4
202210010708,枠連,2 - 7,1070,5
202210010708,馬連,2 - 7,1460,6
202210010708,ワイド,2 - 7br2 - 5br5 - 7,550br630br450,6br8br5
202210010708,馬単,2 → 7,3040,13
202210010708,三連複,2 - 5 - 7,2390,10
202210010708,三連単,2 → 7 → 5,13960,53
202210010709,単勝,13,1490,6
202210010709,複勝,13br11br17,400br240br460,6br3br7
202210010709,枠連,6 - 7,3180,11
202210010709,馬連,11 - 13,5640,20
202210010709,ワイド,11 - 13br13 - 17br11 - 17,"1,420br4,310br2,210",15br48br25
202210010709,馬単,13 → 11,12960,46
202210010709,三連複,11 - 13 - 17,23250,73
202210010709,三連単,13 → 11 → 17,178730,546
202210010710,単勝,3,360,1
202210010710,複勝,3br1br6,150br130br240,2br1br6
202210010710,馬連,1 - 3,590,1
202210010710,ワイド,1 - 3br3 - 6br1 - 6,250br500br480,1br8br7
202210010710,馬単,3 → 1,1210,2
202210010710,三連複,1 - 3 - 6,1540,6
202210010710,三連単,3 → 1 → 6,5340,12
202210010711,単勝,3,1850,5
202210010711,複勝,3br5br7,360br150br130,6br3br1
202210010711,枠連,3 - 5,4090,14
202210010711,馬連,3 - 5,4550,11
202210010711,ワイド,3 - 5br3 - 7br5 - 7,"1,360br1,210br250",15br14br3
202210010711,馬単,3 → 5,11370,27
202210010711,三連複,3 - 5 - 7,4090,13
202210010711,三連単,3 → 5 → 7,41150,114
202210010712,単勝,18,1280,5
202210010712,複勝,18br7br10,420br670br250,5br9br2
202210010712,枠連,4 - 8,2490,11
202210010712,馬連,7 - 18,13670,46
202210010712,ワイド,7 - 18br10 - 18br7 - 10,"4,980br1,430br3,720",55br12br40
202210010712,馬単,18 → 7,24710,84
202210010712,三連複,7 - 10 - 18,36980,116
202210010712,三連単,18 → 7 → 10,208820,650
202205010401,単勝,13,350,1
202205010401,複勝,13br11br14,150br310br150,1br5br2
202205010401,枠連,6 - 7,1440,5
202205010401,馬連,11 - 13,3050,8
202205010401,ワイド,11 - 13br13 - 14br11 - 14,880br370br880,10br1br9
202205010401,馬単,13 → 11,4690,14
202205010401,三連複,11 - 13 - 14,3400,5
202205010401,三連単,13 → 11 → 14,19640,40
202205010402,単勝,4,380,3
202205010402,複勝,4br12br5,180br470br670,3br6br7
202205010402,枠連,3 - 7,490,3
202205010402,馬連,4 - 12,3020,10
202205010402,ワイド,4 - 12br4 - 5br5 - 12,"1,070br1,580br4,580",12br15br35
202205010402,馬単,4 → 12,4700,17
202205010402,三連複,4 - 5 - 12,20610,48
202205010402,三連単,4 → 12 → 5,76630,198
202205010403,単勝,8,290,1
202205010403,複勝,8br15br7,140br610br150,1br7br2
202205010403,枠連,4 - 8,1590,6
202205010403,馬連,8 - 15,6340,17
202205010403,ワイド,8 - 15br7 - 8br7 - 15,"1,780br260br1,980",17br1br21
202205010403,馬単,8 → 15,8340,28
202205010403,三連複,7 - 8 - 15,5670,15
202205010403,三連単,8 → 15 → 7,38100,104
202205010404,単勝,6,1080,5
202205010404,複勝,6br9br11,250br110br470,5br1br8
202205010404,枠連,3 - 5,470,1
202205010404,馬連,6 - 9,690,2
202205010404,ワイド,6 - 9br6 - 11br9 - 11,"350br2,430br630",2br28br6
202205010404,馬単,6 → 9,3110,11
202205010404,三連複,6 - 9 - 11,3250,11
202205010404,三連単,6 → 9 → 11,34240,100
202205010405,単勝,4,130,1
202205010405,複勝,4br11br6,110br200br170,1br4br2
202205010405,枠連,2 - 6,550,3
202205010405,馬連,4 - 11,590,3
202205010405,ワイド,4 - 11br4 - 6br6 - 11,300br230br850,3br1br9
202205010405,馬単,4 → 11,680,3
202205010405,三連複,4 - 6 - 11,1220,2
202205010405,三連単,4 → 11 → 6,3090,4
202205010406,単勝,1,200,1
202205010406,複勝,1br6br10,120br170br250,1br2br6
202205010406,枠連,1 - 3,540,1
202205010406,馬連,1 - 6,600,1
202205010406,ワイド,1 - 6br1 - 10br6 - 10,"330br640br1,250",2br6br14
202205010406,馬単,1 → 6,920,2
202205010406,三連複,1 - 6 - 10,2550,7
202205010406,三連単,1 → 6 → 10,7730,13
202205010407,単勝,11,580,2
202205010407,複勝,11br10br5,240br240br260,2br3br4
202205010407,枠連,5 - 6,2090,8
202205010407,馬連,10 - 11,2170,8
202205010407,ワイド,10 - 11br5 - 11br5 - 10,"860br1,170br1,170",7br13br14
202205010407,馬単,11 → 10,3820,14
202205010407,三連複,5 - 10 - 11,6900,24
202205010407,三連単,11 → 10 → 5,31450,102
202205010408,単勝,10,1240,6
202205010408,複勝,10br5br6,300br150br210,6br2br5
202205010408,枠連,5 - 8,580,2
202205010408,馬連,5 - 10,1830,9
202205010408,ワイド,5 - 10br6 - 10br5 - 6,570br880br450,9br13br5
202205010408,馬単,10 → 5,3950,19
202205010408,三連複,5 - 6 - 10,2720,12
202205010408,三連単,10 → 5 → 6,22080,95
202205010409,単勝,10,210,1
202205010409,複勝,10br9br7,110br120br130,1br2br3
202205010409,枠連,8 - 8,410,2
202205010409,馬連,9 - 10,380,1
202205010409,ワイド,9 - 10br7 - 10br7 - 9,170br210br300,1br2br4
202205010409,馬単,10 → 9,640,1
202205010409,三連複,7 - 9 - 10,530,1
202205010409,三連単,10 → 9 → 7,1980,1
202205010410,単勝,11,500,3
202205010410,複勝,11br4br8,190br860br200,3br10br4
202205010410,枠連,2 - 6,1140,5
202205010410,馬連,4 - 11,11330,34
202205010410,ワイド,4 - 11br8 - 11br4 - 8,"3,650br570br2,570",37br6br29
202205010410,馬単,11 → 4,17350,56
202205010410,三連複,4 - 8 - 11,15120,48
202205010410,三連単,11 → 4 → 8,115630,333
202205010411,単勝,11,530,4
202205010411,複勝,11br6br9,160br150br140,3br2br1
202205010411,枠連,4 - 6,820,3
202205010411,馬連,6 - 11,1000,3
202205010411,ワイド,6 - 11br9 - 11br6 - 9,430br430br410,3br4br1
202205010411,馬単,11 → 6,2240,6
202205010411,三連複,6 - 9 - 11,1730,1
202205010411,三連単,11 → 6 → 9,8750,9
202205010412,単勝,5,1960,7
202205010412,複勝,5br9br10,380br190br180,7br2br1
202205010412,枠連,3 - 5,580,2
202205010412,馬連,5 - 9,5180,18
202205010412,ワイド,5 - 9br5 - 10br9 - 10,"1,850br1,420br460",21br15br1
202205010412,馬単,5 → 9,12250,44
202205010412,三連複,5 - 9 - 10,6350,14
202205010412,三連単,5 → 9 → 10,57590,178
202207011201,単勝,16,180,1
202207011201,複勝,16br4br8,110br170br530,1br3br8
202207011201,枠連,2 - 8,460,2
202207011201,馬連,4 - 16,480,2
202207011201,ワイド,4 - 16br8 - 16br4 - 8,"260br780br2,150",2br7br21
202207011201,馬単,16 → 4,750,2
202207011201,三連複,4 - 8 - 16,3420,10
202207011201,三連単,16 → 4 → 8,8220,18
202207011202,単勝,12,210,2
202207011202,複勝,12br7br9,110br110br220,2br1br5
202207011202,枠連,6 - 8,160,1
202207011202,馬連,7 - 12,190,1
202207011202,ワイド,7 - 12br9 - 12br7 - 9,140br550br470,1br7br5
202207011202,馬単,12 → 7,430,2
202207011202,三連複,7 - 9 - 12,770,2
202207011202,三連単,12 → 7 → 9,2420,7
202207011203,単勝,11,2900,7
202207011203,複勝,11br13br10,360br140br150,7br1br2
202207011203,枠連,6 - 7,2830,10
202207011203,馬連,11 - 13,3020,11
202207011203,ワイド,11 - 13br10 - 11br10 - 13,790br770br170,12br11br1
202207011203,馬単,11 → 13,10140,31
202207011203,三連複,10 - 11 - 13,1620,4
202207011203,三連単,11 → 13 → 10,25970,85
202207011204,単勝,7,940,6
202207011204,複勝,7br5br1,220br140br140,6br1br2
202207011204,枠連,5 - 6,2090,11
202207011204,馬連,5 - 7,1950,9
202207011204,ワイド,5 - 7br1 - 7br1 - 5,620br640br260,8br9br1
202207011204,馬単,7 → 5,4530,20
202207011204,三連複,1 - 5 - 7,2000,5
202207011204,三連単,7 → 5 → 1,15780,53
202207011205,単勝,1,160,1
202207011205,複勝,1br3br2,110br220br140,1br5br2
202207011205,枠連,1 - 3,1120,4
202207011205,馬連,1 - 3,920,4
202207011205,ワイド,1 - 3br1 - 2br2 - 3,340br190br610,4br1br9
202207011205,馬単,1 → 3,1290,5
202207011205,三連複,1 - 2 - 3,890,3
202207011205,三連単,1 → 3 → 2,3830,8
202207011206,単勝,8,320,1
202207011206,複勝,8br2br4,160br490br250,1br7br5
202207011206,枠連,1 - 4,700,2
202207011206,馬連,2 - 8,3020,11
202207011206,ワイド,2 - 8br4 - 8br2 - 4,"970br550br2,380",10br4br25
202207011206,馬単,8 → 2,4590,16
202207011206,三連複,2 - 4 - 8,7050,20
202207011206,三連単,8 → 2 → 4,32020,91
202207011207,単勝,3,210,1
202207011207,複勝,3br2br8,130br580br800,1br8br9
202207011207,枠連,2 - 3,3240,11
202207011207,馬連,2 - 3,3110,11
202207011207,ワイド,2 - 3br3 - 8br2 - 8,"1,190br1,850br11,010",13br19br45
202207011207,馬単,3 → 2,5030,16
202207011207,三連複,2 - 3 - 8,27500,60
202207011207,三連単,3 → 2 → 8,78590,203
202207011208,単勝,7,2420,6
202207011208,複勝,7br6br5,"1,250br820br1,060",7br3br6
202207011208,枠連,6 - 6,11110,17
202207011208,馬連,6 - 7,11210,21
202207011208,ワイド,6 - 7br5 - 7br5 - 6,"1,940br2,230br2,360",18br21br23
202207011208,馬単,7 → 6,25090,35
202207011208,三連複,5 - 6 - 7,37020,61
202207011208,三連単,7 → 6 → 5,227410,310
202207011209,単勝,6,3930,8
202207011209,複勝,6br5br7,550br250br150,7br4br2
202207011209,枠連,5 - 6,9730,21
202207011209,馬連,5 - 6,11680,25
202207011209,ワイド,5 - 6br6 - 7br5 - 7,"2,550br1,320br530",25br16br4
202207011209,馬単,6 → 5,30870,58
202207011209,三連複,5 - 6 - 7,9370,31
202207011209,三連単,6 → 5 → 7,113300,270
202207011210,単勝,8,230,1
202207011210,複勝,8br7br9,120br130br170,1br2br4
202207011210,枠連,5 - 5,610,3
202207011210,馬連,7 - 8,590,2
202207011210,ワイド,7 - 8br8 - 9br7 - 9,230br260br400,1br2br4
202207011210,馬単,8 → 7,940,2
202207011210,三連複,7 - 8 - 9,790,1
