,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id,trainer_id,owner_id
202310010210,15,2,3,マイネルアルザス,牡4,57.0,松岡正海,1:50.6,4,157.1,14.0,466(+2),[東] 菊川正達,1800,曇,芝,稍重,2023年1月15日,2019100804,01085,01052,546800
202310010211,1,6,9,ロッシュローブ,牡6,57.0,浜中俊,1:42.0,,11.9,5.0,506(-2),[西] 田中克典,1700,曇,ダート,重,2023年1月15日,2017102835,01115,01180,482002
202310010211,2,6,10,アラジンバローズ,セ6,58.0,西村淳也,1:42.1,3/4,3.7,1.0,480(-4),[西] 中内田充,1700,曇,ダート,重,2023年1月15日,2017100376,01171,01137,859007
202310010211,3,5,7,ブリッツファング,牡4,57.0,秋山真一,1:42.3,1.1/4,4.4,3.0,478(+12),[西] 大久保龍,1700,曇,ダート,重,2023年1月15日,2019104194,01019,01058,368803
202310010211,4,5,8,クリノフラッシュ,牝8,56.0,藤岡佑介,1:42.6,2,50.5,11.0,446(-4),[西] 橋田満,1700,曇,ダート,重,2023年1月15日,2015101447,01093,00362,970006
202310010211,5,4,5,ダノンファスト,牡6,60.0,菊沢一樹,1:42.7,1/2,15.4,7.0,470(-2),[東] 菊沢隆徳,1700,曇,ダート,重,2023年1月15日,2017104819,01161,01115,619800
202310010211,6,1,1,ジャズブルース,牡4,57.0,団野大成,1:42.8,1/2,4.0,2.0,458(0),[西] 吉村圭司,1700,曇,ダート,重,2023年1月15日,2019101179,01180,01130,506800
202310010211,7,3,4,プリマジア,牡6,58.0,荻野極,1:42.9,1/2,170.4,14.0,468(+6),[東] 金成貴史,1700,曇,ダート,重,2023年1月15日,2017101124,01160,01132,326030
202310010211,8,2,2,ハギノアトラス,セ7,58.0,藤岡康太,1:43.1,1.1/4,56.6,12.0,484(+2),[西] 鮫島一歩,1700,曇,ダート,重,2023年1月15日,2016102663,01116,01046,631006
202310010211,9,3,3,ダンツキャッスル,牡7,60.0,菱田裕二,1:43.2,1/2,104.9,13.0,492(0),[西] 谷潔,1700,曇,ダート,重,2023年1月15日,2016101093,01144,00431,248005
202310010211,10,7,12,ミステリオーソ,牡6,58.0,ムルザバ,1:43.6,2.1/2,8.3,4.0,492(+4),[西] 武幸四郎,1700,曇,ダート,重,2023年1月15日,2017106704,05627,01160,506800
202310010211,11,7,11,ディパッセ,牡4,57.0,松若風馬,1:43.7,クビ,17.5,8.0,492(+12),[西] 高柳大輔,1700,曇,ダート,重,2023年1月15日,2019105609,01154,01159,870004
202310010211,12,4,6,ファシネートゼット,牝6,56.0,北村友一,1:43.9,1.1/4,49.2,10.0,482(+6),[西] 平田修,1700,曇,ダート,重,2023年1月15日,2017105502,01102,01082,138007
202310010211,13,8,14,ソリタリオ,牡4,56.0,岩田康誠,1:44.4,3,12.9,6.0,480(+2),[西] 西村真幸,1700,曇,ダート,重,2023年1月15日,2019105204,05203,01148,226800
202310010211,14,8,13,メイショウダジン,牡6,58.0,幸英明,1:44.9,3,29.5,9.0,476(-6),[西] 松永昌博,1700,曇,ダート,重,2023年1月15日,2017105789,00732,01083,523005
202310010212,1,7,13,ヒノクニ,牝4,53.0,今村聖奈,1:09.0,,9.5,4.0,448(0),[東] 深山雅史,1200,曇,芝,稍重,2023年1月15日,2019109140,01193,01174,044803
202310010212,2,4,8,バトルシャイニング,牡4,57.0,泉谷楓真,1:09.0,アタマ,74.5,13.0,514(+18),[西] 本田優,1200,曇,芝,稍重,2023年1月15日,2019106596,01182,01099,813031
202310010212,3,1,2,ダレモトメラレナイ,牝4,56.0,丹内祐次,1:09.1,1/2,3.2,1.0,480(-8),[東] 竹内正洋,1200,曇,芝,稍重,2023年1月15日,2019100292,01091,01152,353803
202310010212,4,5,10,サミュエル,牝4,56.0,菊沢一樹,1:09.2,3/4,20.6,8.0,470(+4),[東] 菊沢隆徳,1200,曇,芝,稍重,2023年1月15日,2019101031,01161,01115,320803
202310010212,5,6,11,ナリタローゼ,牝5,56.0,酒井学,1:09.3,クビ,3.5,2.0,480(+2),[西] 高橋亮,1200,曇,芝,稍重,2023年1月15日,2018104559,01034,01136,712800
202310010212,6,7,14,アキバ,牝4,56.0,高倉稜,1:09.5,1.1/4,10.3,6.0,430(+2),[西] 田中克典,1200,曇,芝,稍重,2023年1月15日,2019104686,01130,01180,473030
202310010212,7,4,7,タガノスペルノヴァ,牡5,54.0,永島まな,1:09.6,1/2,10.0,5.0,424(-10),[西] 川村禎彦,1200,曇,芝,稍重,2023年1月15日,2018101951,01187,01003,859002
202310010212,8,8,15,ラッシュアップ,セ6,58.0,勝浦正樹,1:09.7,クビ,33.3,10.0,520(+8),[東] 金成貴史,1200,曇,芝,稍重,2023年1月15日,2017104849,01025,01132,415800
202310010212,9,6,12,クインズコスモス,牝4,56.0,西村淳也,1:09.8,3/4,18.2,7.0,434(+4),[東] 加藤士津,1200,曇,芝,稍重,2023年1月15日,2019106707,01171,01169,331803
202310010212,10,2,3,ファタリテ,牡7,58.0,幸英明,1:09.8,ハナ,27.4,9.0,456(+12),[西] 大根田裕,1200,曇,芝,稍重,2023年1月15日,2016102111,00732,01032,548033
202310010212,11,2,4,エイシンディアデム,牝5,54.0,藤田菜七,1:09.8,クビ,66.3,11.0,436(-6),[東] 根本康広,1200,曇,芝,稍重,2023年1月15日,2018105965,01164,01029,863033
202310010212,12,3,6,イチローイチロー,牡4,57.0,亀田温心,1:09.8,ハナ,106.8,15.0,430(-8),[西] 北出成人,1200,曇,芝,稍重,2023年1月15日,2019100986,01176,01078,897030
202310010212,13,1,1,ハーディローズ,牝4,52.0,古川奈穂,1:09.8,ハナ,97.3,14.0,440(-4),[東] 土田稔,1200,曇,芝,稍重,2023年1月15日,2019101899,01190,00417,714031
202310010212,14,5,9,ルクスランページ,牡4,55.0,大久保友,1:09.9,クビ,72.6,12.0,466(-10),[西] 村山明,1200,曇,芝,稍重,2023年1月15日,2019101313,01194,01107,397803
202310010212,15,3,5,プルサティーラ,牝4,56.0,藤岡佑介,1:09.9,クビ,8.1,3.0,432(-4),[西] 中内田充,1200,曇,芝,稍重,2023年1月15日,2019105128,01093,01137,226800
202310010212,16,8,16,ヨンウォニ,牝6,56.0,松岡正海,1:10.0,クビ,185.5,16.0,460(-2),[東] 伊藤伸一,1200,曇,芝,稍重,2023年1月15日,2017100643,01085,01031,629800
202306010701,1,4,8,ベアカワイコチャン,牝3,54.0,松岡正海,1:12.6,,13.9,7.0,478(0),[東] 杉浦宏昭,1200,晴,ダート,稍重,2023年1月21日,2020100039,01085,01008,372033
202306010701,2,5,9,テイエムスイスイ,牝3,54.0,戸崎圭太,1:12.9,1.1/2,2.6,1.0,508(-6),[東] 石栗龍彦,1200,晴,ダート,稍重,2023年1月21日,2020105136,05386,01043,356002
202306010701,3,2,3,フェスティヴラジャ,牝3,54.0,菊沢一樹,1:12.9,クビ,12.9,5.0,458(+8),[東] 田島俊明,1200,晴,ダート,稍重,2023年1月21日,2020101112,01161,01112,070803
202306010701,4,2,4,パイアイヤー,牝3,54.0,横山武史,1:13.6,4,6.5,3.0,462(-8),[東] 鈴木伸尋,1200,晴,ダート,稍重,2023年1月21日,2020105327,01170,01026,368803
202306010701,5,1,1,ローズミカ,牝3,54.0,杉原誠人,1:13.7,1,103.7,12.0,434(-2),[東] 伊藤大士,1200,晴,ダート,稍重,2023年1月21日,2020101360,01135,01109,609009
202306010701,6,8,16,ジェイエルトランス,牝3,54.0,横山和生,1:14.1,2,18.6,8.0,400(-8),[東] 小西一男,1200,晴,ダート,稍重,2023年1月21日,2020101956,01140,00405,173033
202306010701,7,3,6,アイリッシュパール,牝3,54.0,ルメール,1:14.3,1.1/4,4.2,2.0,470(+6),[東] 栗田徹,1200,晴,ダート,稍重,2023年1月21日,2020103608,05339,01127,226800
202306010701,8,7,13,シズカノウミ,牝3,54.0,田中勝春,1:14.4,1/2,9.6,4.0,444(-4),[東] 松山将樹,1200,晴,ダート,稍重,2023年1月21日,2020101045,00684,01100,081700
202306010701,9,6,12,ハッピーミーク,牝3,54.0,内田博幸,1:14.4,クビ,39.7,10.0,448(+30),[東] 尾関知人,1200,晴,ダート,稍重,2023年1月21日,2020105678,00422,01103,849030
202306010701,10,6,11,ミオファースト,牝3,54.0,武士沢友,1:14.7,2,332.3,16.0,436(+2),[東] 粕谷昌央,1200,晴,ダート,稍重,2023年1月21日,2020100613,01029,01096,921031
202306010701,11,7,14,フェリスクララ,牝3,54.0,田辺裕信,1:14.8,1/2,13.5,6.0,452(0),[東] 菊川正達,1200,晴,ダート,稍重,2023年1月21日,2020102160,01075,01052,013803
202306010701,12,8,15,カプリーヌメファ,牝3,54.0,石川裕紀,1:14.9,クビ,23.7,9.0,486(+10),[東] 尾形和幸,1200,晴,ダート,稍重,2023年1月21日,2020105397,01150,01141,759030
202306010701,13,5,10,ミスファイト,牝3,54.0,柴田大知,1:15.0,3/4,270.8,14.0,464(0),[東] 和田雄二,1200,晴,ダート,稍重,2023年1月21日,2020103869,01009,01143,772002
202306010701,14,4,7,テイエムエレガント,牝3,54.0,丸田恭介,1:15.3,1.3/4,293.2,15.0,410(-26),[東] 石栗龍彦,1200,晴,ダート,稍重,2023年1月21日,2020100609,01117,01043,356002
202306010701,15,3,5,ワンダーフルーリ,牝3,54.0,菅原隆一,1:15.7,2,65.7,11.0,444(-2),[東] 畠山吉宏,1200,晴,ダート,稍重,2023年1月21日,2020106432,01129,01048,184033
202306010701,16,1,2,ヒメカミノテング,牝3,51.0,西塚洸二,1:18.2,大,250.2,13.0,412(0),[東] 武市康男,1200,晴,ダート,稍重,2023年1月21日,2020101722,01200,01089,243008
202306010702,1,2,3,ターンソウル,牡3,56.0,宮崎北斗,1:12.8,,12.5,3.0,488(+10),[東] 鈴木慎太,1200,晴,ダート,稍重,2023年1月21日,2020107103,01118,01179,851007
202306010702,2,2,4,スティルディマーレ,牡3,56.0,横山武史,1:13.4,3.1/2,1.2,1.0,522(-6),[東] 国枝栄,1200,晴,ダート,稍重,2023年1月21日,2020103366,01170,00399,486800
202306010702,3,7,14,トロルトゥンガ,牡3,56.0,田辺裕信,1:13.4,ハナ,5.3,2.0,498(+4),[東] 菊川正達,1200,晴,ダート,稍重,2023年1月21日,2020104385,01075,01052,013803
202306010702,4,1,1,カツノテンス,牡3,56.0,松岡正海,1:13.9,3,26.5,5.0,444(-2),[東] 伊藤伸一,1200,晴,ダート,稍重,2023年1月21日,2020105525,01085,01031,863800
202306010702,5,7,13,ロゴマジック,牡3,56.0,三浦皇成,1:13.9,クビ,26.5,4.0,440(-2),[東] 武市康男,1200,晴,ダート,稍重,2023年1月21日,2020106223,01122,01089,810008
202306010702,6,4,8,スイートレーヴ,牝3,54.0,岩部純二,1:14.5,3.1/2,198.0,13.0,458(0),[東] 石毛善彦,1200,晴,ダート,稍重,2023年1月21日,2020105893,00726,00428,431800
202306010702,7,3,5,ミトノクリール,牝3,54.0,木幡巧也,1:14.7,3/4,50.3,7.0,432(0),[東] 牧光二,1200,晴,ダート,稍重,2023年1月21日,2020105019,01162,01106,018700
202306010702,8,5,9,ケレンシア,牝3,54.0,武士沢友,1:14.7,ハナ,383.3,16.0,464(-2),[東] 村田一誠,1200,晴,ダート,稍重,2023年1月21日,2020106985,01029,01190,629800
202306010702,9,5,10,ニケファルコン,牝3,53.0,永野猛蔵,1:14.7,クビ,184.0,11.0,476(-2),[東] 伊藤圭三,1200,晴,ダート,稍重,2023年1月21日,2020104128,01188,01023,811033
202306010702,10,1,2,ロワシュペール,牡3,53.0,西塚洸二,1:14.9,3/4,30.2,6.0,490(+4),[東] 鹿戸雄一,1200,晴,ダート,稍重,2023年1月21日,2020104899,01200,01097,038700
202306010702,11,8,15,ユーメイドマイデイ,牝3,54.0,杉原誠人,1:15.1,1.1/4,184.8,12.0,420(0),[東] 大江原哲,1200,晴,ダート,稍重,2023年1月21日,2020106097,01135,01012,629800
202306010702,12,6,11,フウライジンモン,牝3,54.0,井上敏樹,1:15.2,1/2,103.5,10.0,490(+2),[東] 伊坂重信,1200,晴,ダート,稍重,2023年1月21日,2020104672,01151,01177,757033
202306010702,13,4,7,サンライズアップ,牡3,56.0,西村太一,1:15.5,2,368.9,15.0,442(+2),[東] 堀内岳志,1200,晴,ダート,稍重,2023年1月21日,2020107114,01131,01189,331006
202306010702,14,3,6,カンタベリースワン,牝3,52.0,山田敬士,1:16.1,3.1/2,360.1,14.0,438(-6),[東] 萱野浩二,1200,晴,ダート,稍重,2023年1月21日,2020103761,01173,01024,684006
202306010702,15,6,12,ライヴビネガー,牡3,54.0,横山琉人,1:16.2,1/2,62.8,9.0,544(+10),[東] 高橋文雅,1200,晴,ダート,稍重,2023年1月21日,2020107052,01192,01134,214033
202306010702,16,8,16,ヴィートディエース,牝3,54.0,菅原明良,1:17.2,6,56.1,8.0,416(-4),[東] 小島茂之,1200,晴,ダート,稍重,2023年1月21日,2020104298,01179,01068,349803
202306010703,1,2,4,デルマヨリキリ,牡3,56.0,吉田豊,1:57.5,,6.6,3.0,462(-2),[東] 田島俊明,1800,晴,ダート,稍重,2023年1月21日,2020102100,00733,01112,274002
202306010703,2,6,12,ピックアップライン,牡3,56.0,武士沢友,1:57.5,ハナ,7.6,5.0,508(-6),[東] 田中剛,1800,晴,ダート,稍重,2023年1月21日,2020103088,01029,01119,415800
202306010703,3,3,5,ショーガイッパイ,牡3,56.0,津村明秀,1:57.6,1/2,29.8,11.0,496(-10),[東] 中野栄治,1800,晴,ダート,稍重,2023年1月21日,2020104993,01092,01010,247030
202306010703,4,7,13,ニットウライジン,牡3,55.0,永野猛蔵,1:57.8,3/4,81.6,12.0,496(+6),[東] 稲垣幸雄,1800,晴,ダート,稍重,2023年1月21日,2020106779,01188,01167,115800
202306010703,5,5,10,ルトラセ,セ3,56.0,バシュロ,1:57.8,クビ,9.5,6.0,540(-2),[東] 池上昌和,1800,晴,ダート,稍重,2023年1月21日,2020102538,05621,01150,808800
202306010703,6,4,7,タッチャブル,牡3,56.0,杉原誠人,1:57.9,1/2,6.9,4.0,524(+4),[東] 宮田敬介,1800,晴,ダート,稍重,2023年1月21日,2020105670,01135,01175,858800
202306010703,7,6,11,ピンポイントドロー,牡3,56.0,丸田恭介,1:57.9,アタマ,198.1,14.0,488(-4),[東] 宗像義忠,1800,晴,ダート,稍重,2023年1月21日,2020103003,01117,00420,960006
202306010703,8,7,14,エコロマーベリック,牡3,56.0,ルメール,1:58.0,クビ,25.0,9.0,504(-4),[東] 加藤征弘,1800,晴,ダート,稍重,2023年1月21日,2020102902,05339,01059,783033
202306010703,9,1,2,ロジドレフォン,牡3,56.0,内田博幸,1:58.2,1.1/2,25.5,10.0,508(-6),[東] 古賀慎明,1800,晴,ダート,稍重,2023年1月21日,2020103227,00422,01079,399030
202306010703,10,1,1,アストロアイガー,牡3,56.0,田辺裕信,1:58.3,クビ,18.6,8.0,512(+2),[東] 中舘英二,1800,晴,ダート,稍重,2023年1月21日,2020105848,01075,01153,078006
202306010703,11,4,8,ベルウッドシキシマ,牡3,56.0,木幡巧也,1:58.3,クビ,16.9,7.0,438(-2),[東] 辻哲英,1800,晴,ダート,稍重,2023年1月21日,2020100118,01162,01182,137030
202306010703,12,8,15,キタノワンダー,牡3,56.0,戸崎圭太,1:59.2,5,3.5,1.0,468(+4),[東] 石栗龍彦,1800,晴,ダート,稍重,2023年1月21日,2020103753,05386,01043,163002
202306010703,13,2,3,ホウオウプレシャス,牡3,56.0,横山武史,1:59.3,3/4,5.3,2.0,484(-10),[東] 栗田徹,1800,晴,ダート,稍重,2023年1月21日,2020103939,01170,01127,906033
202306010703,14,5,9,リネンマンボ,牡3,56.0,江田照男,1:59.4,クビ,208.1,15.0,450(+4),[東] 粕谷昌央,1800,晴,ダート,稍重,2023年1月21日,2020101457,00689,01096,851005
202306010703,15,3,6,エイガウマザンマイ,牡3,54.0,横山琉人,2:00.2,5,148.9,13.0,484(0),[東] 青木孝文,1800,晴,ダート,稍重,2023年1月21日,2020103081,01192,01156,638033
202306010703,16,8,16,エスケイペガサス,セ3,54.0,山田敬士,2:00.4,1,457.7,16.0,464(+6),[東] 松永康利,1800,晴,ダート,稍重,2023年1月21日,2020100207,01173,01093,139031
202306010704,1,4,7,プリンスノット,牡3,56.0,ルメール,1:13.4,,3.7,2.0,472(0),[西] 奥村豊,1200,晴,ダート,稍重,2023年1月21日,2020102881,05339,01146,854800
202306010704,2,2,3,シンコッチョウ,牝3,54.0,柴田善臣,1:13.8,2,95.6,13.0,420(0),[東] 根本康広,1200,晴,ダート,稍重,2023年1月21日,2020104868,00641,01029,615030
202306010704,3,1,1,ゼンリョクダンス,牝3,53.0,永野猛蔵,1:14.1,2,19.4,8.0,438(0),[東] 鈴木慎太,1200,晴,ダート,稍重,2023年1月21日,2020102393,01188,01179,149033
202306010704,4,3,5,アンナプルナ,牝3,54.0,丸田恭介,1:14.3,3/4,7.6,3.0,444(0),[東] 清水英克,1200,晴,ダート,稍重,2023年1月21日,2020100721,01117,01080,464030
202306010704,5,5,9,ラブロスピカ,牝3,54.0,戸崎圭太,1:14.4,3/4,3.6,1.0,468(0),[東] 畠山吉宏,1200,晴,ダート,稍重,2023年1月21日,2020100225,05386,01048,851009
202306010704,6,7,13,トーアカラカウア,牡3,56.0,菊沢一樹,1:15.1,4,9.0,5.0,490(0),[東] 畠山吉宏,1200,晴,ダート,稍重,2023年1月21日,2020103172,01161,01048,784800
202306010704,7,5,10,ペイシャモノノフ,牡3,56.0,内田博幸,1:15.4,2,20.2,9.0,468(0),[西] 畑端省吾,1200,晴,ダート,稍重,2023年1月21日,2020101020,00422,01188,163002
202306010704,8,7,14,ビッグゲイン,セ3,56.0,菅原明良,1:15.6,1.1/4,8.3,4.0,486(0),[東] 新開幸一,1200,晴,ダート,稍重,2023年1月21日,2020103946,01179,01116,029803
202306010704,9,6,12,ワレラホシノコ,牝3,51.0,西塚洸二,1:15.6,クビ,159.5,16.0,434(0),[東] 中川公成,1200,晴,ダート,稍重,2023年1月21日,2020100410,01200,01081,873033
202306010704,10,8,15,デルマクビナゲ,牡3,55.0,秋山稔樹,1:15.9,1.1/2,30.1,10.0,414(0),[東] 蛯名利弘,1200,晴,ダート,稍重,2023年1月21日,2020102998,01181,01131,274002
202306010704,11,3,6,ホームランダービー,牡3,56.0,武藤雅,1:16.2,2,155.5,15.0,466(0),[東] 的場均,1200,晴,ダート,稍重,2023年1月21日,2020106360,01169,01063,082031
202306010704,12,2,4,ラトレイア,牝3,52.0,横山琉人,1:16.4,1.1/4,11.7,6.0,400(0),[東] 高柳瑞樹,1200,晴,ダート,稍重,2023年1月21日,2020102626,01192,01118,486800
202306010704,13,6,11,ギフトオブザナイル,牝3,54.0,石川裕紀,1:16.7,2,14.4,7.0,440(0),[東] 和田正一,1200,晴,ダート,稍重,2023年1月21日,2020102893,01150,01114,415800
202306010704,14,8,16,ベアコンコルド,牡3,56.0,松岡正海,1:16.8,クビ,49.2,11.0,446(0),[東] 杉浦宏昭,1200,晴,ダート,稍重,2023年1月21日,2020102989,01085,01008,372033
202306010704,15,4,8,コタバル,牝3,54.0,柴田大知,1:17.4,3.1/2,119.3,14.0,460(0),[東] 本間忍,1200,晴,ダート,稍重,2023年1月21日,2020101987,01009,01056,482031
202306010704,16,1,2,クインズオーロラ,牝3,52.0,小林脩斗,1:17.5,1/2,69.1,12.0,422(0),[東] 奥平雅士,1200,晴,ダート,稍重,2023年1月21日,2020106769,01183,01074,331803
202306010705,1,2,2,アンバーホーク,牡3,56.0,横山武史,2:03.6,,5.2,2.0,530(0),[東] 蛯名正義,2000,曇,芝,稍重,2023年1月21日,2020104754,01170,01191,616800
202306010705,2,5,7,シャンボール,牡3,56.0,田辺裕信,2:04.0,2,9.6,5.0,480(+2),[東] 上原博之,2000,曇,芝,稍重,2023年1月21日,2020100720,01075,00423,948006
202306010705,3,7,10,オールマイデイズ,牡3,56.0,ルメール,2:04.0,クビ,2.3,1.0,492(-2),[東] 木村哲也,2000,曇,芝,稍重,2023年1月21日,2020103718,05339,01126,506800
202306010705,4,3,3,ユイノオトコヤマ,牡3,56.0,吉田豊,2:04.1,クビ,5.9,3.0,452(0),[東] 深山雅史,2000,曇,芝,稍重,2023年1月21日,2020104734,00733,01174,044803
202306010705,5,8,13,ホウオウバーナード,牡3,56.0,戸崎圭太,2:04.2,1/2,6.7,4.0,402(0),[東] 高柳瑞樹,2000,曇,芝,稍重,2023年1月21日,2020103047,05386,01118,906033
202306010705,6,4,5,ロンギングタイム,牡3,56.0,横山和生,2:04.2,クビ,9.9,6.0,472(+4),[東] 奥村武,2000,曇,芝,稍重,2023年1月21日,2020102895,01140,01145,113030
202306010705,7,4,4,コスモリボルブ,牡3,56.0,柴田大知,2:04.6,2.1/2,179.0,9.0,456(-4),[東] 和田雄二,2000,曇,芝,稍重,2023年1月21日,2020105105,01009,01143,716800
202306010705,8,8,12,フィールザクラウン,牡3,56.0,北村宏司,2:04.7,1/2,272.0,10.0,430(-2),[東] 伊藤大士,2000,曇,芝,稍重,2023年1月21日,2020103744,01043,01109,864009
202306010705,9,1,1,ヴェルティグレ,牡3,55.0,永野猛蔵,2:04.7,クビ,130.5,8.0,478(+6),[東] 黒岩陽一,2000,曇,芝,稍重,2023年1月21日,2020101351,01188,01133,591031
202306010705,9,7,11,ショウナンハクウン,牡3,56.0,菅原明良,2:04.7,同着,10.1,7.0,514(+12),[東] 大竹正博,2000,曇,芝,稍重,2023年1月21日,2020103670,01179,01102,331002
202306010705,11,5,6,ノーサレンダー,牝3,52.0,小林脩斗,2:06.0,8,439.9,12.0,392(-4),[東] 蛯名利弘,2000,曇,芝,稍重,2023年1月21日,2020104177,01183,01131,716800
202306010705,12,6,9,セイカベラトリクス,牝3,54.0,武士沢友,2:06.2,1.1/2,506.5,13.0,460(-4),[東] 南田美知,2000,曇,芝,稍重,2023年1月21日,2020105279,01029,00437,578005
202306010705,13,6,8,ブルーリヴァーサル,牡3,54.0,横山琉人,2:06.9,4,348.1,11.0,460(-4),[東] 根本康広,2000,曇,芝,稍重,2023年1月21日,2020104617,01192,01029,585031
202306010706,1,5,9,メイショウフジ,牡3,56.0,大野拓弥,1:58.5,,25.4,9.0,480(0),[東] 和田勇介,1800,曇,ダート,稍重,2023年1月21日,2020106919,01096,01165,523005
202306010706,2,8,15,コルサファターレ,牡3,56.0,バシュロ,1:58.6,1/2,2.9,1.0,514(0),[東] 中川公成,1800,曇,ダート,稍重,2023年1月21日,2020103318,05621,01081,506800
202306010706,3,7,14,ジュングンジョウ,牡3,56.0,木幡巧也,2:00.0,8,133.1,14.0,450(0),[東] 伊坂重信,1800,曇,ダート,稍重,2023年1月21日,2020107117,01162,01177,165033
